,SubjectID,Condition,Precision,Bias,Sessions,Alphasamples,Betasamples
234,sub_0061,Intero,7.895,-12.627,2,"[-11.75755304 -11.15309574 -11.45413763 -13.91543518 -13.55228655
 -12.82292727 -13.46987211 -11.53229092 -11.83057971 -13.52396137
 -10.6108445  -12.8902698  -11.22761576 -12.17936131 -13.8813577
 -11.42821207 -13.3035123  -11.90426183 -13.77098805  -6.7895989
 -14.90424757 -14.9305173  -10.72580009 -13.60310287 -13.12608078
 -13.37776331 -12.11707602 -11.96246564 -13.29052557 -12.42023747
 -13.17772878 -11.66203165 -11.81624876 -10.41412025 -11.50405713
 -13.4698649  -11.6572597  -11.62750871 -11.52936242 -11.65911279]","[ 9.16075241  7.52597711  6.9691792   5.85028526  6.07051198  5.56459957
  5.59160173 11.09023113 10.77396013  6.50159122  5.97451278  9.52473967
  6.92726817  6.90900016  5.46778132  8.17666296  5.17939873  6.38476361
  7.89910343 12.39766662  7.6682026   7.52959752  6.8148631   6.69612993
  6.36277864  6.30406327  5.89966068  6.24725378  5.10477898  7.39419362
  5.87381599 12.0139063  12.34704833  8.61156808 10.09321831  6.22638659
  8.51211492  5.14288548  5.06694575  9.4180532 ]"
235,sub_0063,Intero,14.951,-9.871,2,"[-11.18077902  -8.1974499   -5.63469874  -3.29269313  -9.38963867
  -7.43348001 -10.26125414  -9.91220652  -7.95096457 -10.49092383
 -11.58303102  -9.48856666 -11.54018414 -12.74661511 -12.96852712
  -8.95116349  -9.19475484 -11.36762473 -10.96839368 -10.96839368
  -7.9106026   -9.78488017 -14.96073883  -6.55276506 -14.93819133
 -13.11954874 -13.11738216  -4.82602844 -10.86339885 -10.13211537
  -5.97157436  -6.61548856 -11.44119835  -9.78619364  -8.25638844
 -13.4008722   -7.4885049  -11.93997043 -12.90732051 -10.77074063]","[10.73890362 15.57742022 13.39323411 16.73300561 13.21363287 13.12198551
 10.45864738 15.2335451  13.42943222 15.10930775 17.55680287 16.85955194
 14.28265394 13.69375526 13.28186314 14.07492898 15.04208963 13.58294194
 13.64215424 13.64215424 14.23035062 19.6183666  14.00810526 12.50932467
 18.05099479 18.49833291 19.45838099 10.75636152 11.98417148 15.20667043
 14.36058143 14.03970035 15.10280495 14.95909446 14.92926603 17.24049499
 10.18475692 16.78894948 13.15927134 14.92210109]"
236,sub_0064,Intero,4.735,-2.652,2,"[-2.32887827 -1.99140064 -2.99242666 -2.26063801 -3.40194938 -3.18140089
 -3.35959223 -3.95276579 -1.7327159  -2.61650658 -3.06195937 -4.17678357
 -4.06020315 -2.0518955  -2.95311237 -4.04771796 -5.13997618 -5.28078515
 -5.10091522 -2.2249914  -0.83187085 -2.73243689 -3.01699961 -3.01699961
 -2.89686593 -1.44235266 -1.59071263 -3.11709062 -3.43827366 -1.90123117
 -2.46567753 -2.19819059 -0.51145282 -3.84938725 -2.39068406 -1.20891136
 -4.32451544 -4.61910062 -2.03605448 -3.92401577]","[3.95451819 2.98131102 7.04832875 7.23662668 3.23899215 3.4091852
 3.41158995 4.2762433  4.43809567 5.21180196 4.55724003 4.77616727
 4.42832648 4.77006232 4.02245078 3.95793144 4.19200427 4.53025692
 4.06421431 3.29041215 4.57519771 4.4236067  4.33581187 4.33581187
 4.21559061 5.28054026 5.60791559 2.92578254 3.29081429 3.99796633
 3.81184068 5.08549422 4.69638867 4.03027226 4.18825048 4.84720966
 4.34628827 5.29620859 4.34201056 4.43894195]"
237,sub_0065,Intero,11.058,-17.498,2,"[-16.8530915  -20.10049516 -17.86721136 -17.1077014  -15.26761217
 -13.65138117 -19.92667041 -19.53849695 -16.97429273 -16.97429273
 -16.86251722 -13.21658344 -15.65575787 -15.83975786 -17.63608978
 -17.29901477 -19.39441741 -14.38314616 -16.93895506 -19.02612999
 -18.75827778 -16.26983993 -20.83926907 -21.50659372 -13.14084445
 -18.90786724 -16.09921275 -18.31693091 -13.77464249 -12.08356272
 -21.24979214 -14.09535727 -15.43075284 -15.44627294 -14.78772248
 -13.85229679 -18.68655872 -13.04700233 -15.22499567 -16.09671936]","[15.97747222 12.3683406   9.41573814 10.77636341 10.89812171  9.66193416
 10.39819767 10.10236024  9.71407983  9.71407983 11.80320858 10.36817801
 13.27481972 13.40918204 12.61456142 10.1779238   9.88491889  9.05069891
  9.59378227  8.13652261  6.93057827  8.1342345   8.57990434 10.96625953
 11.55228813 11.37047517 10.02881108 11.70325416 11.39710455 11.27885199
 12.99230762  9.90203598  9.10401903 10.42733299 12.31180099 15.20487379
  8.47057817 13.94280056 10.24096852 12.08531775]"
238,sub_0066,Intero,11.022,-23.175,2,"[-23.12335686 -22.52754281 -21.49847434 -22.50336214 -23.58542559
 -23.51422528 -23.04586731 -25.01418739 -19.76480261 -19.66113072
 -20.70502509 -22.93190433 -25.85692327 -27.29993884 -24.01357283
 -23.83980176 -24.98463621 -24.54300695 -20.68439117 -21.31851678
 -25.01082561 -28.75443026 -22.96884957 -23.72226033 -22.20268574
 -22.81276613 -23.71262452 -24.18257887 -26.81590881 -24.5648613
 -23.1225223  -20.68472493 -24.6095312  -24.12213591 -23.1906611
 -24.38989064 -24.37463002 -21.39227554 -26.4229921  -23.93226792]","[ 7.98768986  8.66121561  9.36892795 11.51122799  9.58982841  8.14622141
  7.48335586  8.04880561 13.38274909 10.7577654  10.81459764 13.70734435
 12.3544021  11.05403696 11.74427019 11.45672141  9.80084011  8.87213104
 12.09250181 12.41312325 10.36257023 10.61225234  7.3798686   9.78645785
  9.75853681  8.96976766  9.43499616 12.3016873   9.04047153  9.16831982
 10.94588036  9.43095099  8.60109314  9.44005329 10.59378217 12.0860357
 11.7135539   7.11149385 11.70963999 12.63710966]"
239,sub_0067,Intero,16.927,-2.568,2,"[ -3.57198946  -1.15474753  -7.1044512   -3.10464228  -0.11161223
  -0.68192346  -3.56188501  -5.19651332  -1.7002086   -0.82373183
  -4.93192137  -0.20482444  -2.89207851  -2.57350902  -5.93456663
   0.64651733   0.7176697    1.16044041   0.48440837  -1.05123524
  -8.67669105 -12.34051189   7.25465723  -2.66665444  -5.93995277
  -5.50112137  -3.38961612  -2.71988593   1.47947125   2.4243116
  -7.39182454  -6.27589673  -9.49564937  -8.77068147  -0.64540711
  -3.78540263  -3.4034174   -5.56104996  -4.17603928   2.94452383]","[15.93527569 15.68017591 14.25239346 19.98584317 13.01942681 13.38517773
 12.24439045 13.20208196 19.38052893 19.18295922 15.35750944 16.5211128
 15.88200583 15.98080252 18.5172217  14.98287663 14.88588152 13.39050602
 13.55428811 12.66628907 14.87813102 18.90921806 19.67389949 17.26069622
 15.83084054 15.91115531 23.89968782 18.09202359 17.3302313  22.60339331
 28.43575798 26.3911768  18.57766733 19.04582992 15.99036048 13.03178548
 12.12542321 14.21891334 16.24094101 14.31166471]"
240,sub_0068,Intero,9.768,1.852,2,"[ 1.31235237  0.48016203  1.01985658  2.19434458  2.07300687  1.27262683
  2.70168481  1.73838099  4.7424078   4.31979246  0.80326785  2.12134175
  2.09869161  1.38876784  2.45327693  2.86418888  0.17429926  3.19426391
  4.5021063   5.29540167  1.69558064  1.24351237  3.23276457  0.44051191
  1.29441059  2.97229432  3.8056241   4.26111735  1.16818012  3.01650495
  0.05453802  1.09765609  2.76980565  3.03697437  0.48615849  2.22619702
  3.50788053  3.50132518 -0.73598946  2.10003851]","[16.37680721  9.55034004  7.60145664  5.93753832  7.19215325  9.12452154
  8.35471506  9.9479646  11.72991104 11.72085126  9.50861795  9.21449748
 10.48685573  7.72150248  7.45489197  6.99229314  5.97220192  8.06792411
  9.52158125  9.27088839  7.44398737  8.67610886  8.90362778  9.73145466
 10.37108625  7.95313774 12.59537179  8.97044126  9.88223433 10.41616636
  8.11693229  7.86831987 11.03542665  8.76731873  8.23349752 12.00221678
  7.52436641  7.3327785  11.88536056  6.82022921]"
241,sub_0070,Intero,7.768,3.992,2,"[5.44380543 4.36985206 3.51532769 1.90162357 1.51533235 2.39200489
 2.64270456 4.57196796 3.27973912 2.75043325 4.86735109 4.50087514
 4.15293686 4.86581497 0.28359185 0.02801201 3.81464383 3.11562058
 4.99409849 3.39723729 5.36955103 5.31815309 4.98353124 3.00065015
 5.0236699  4.17248752 2.49916934 5.49368707 5.64046593 0.94700022
 4.45526023 4.11526443 2.58698694 2.56767942 4.43119376 2.09233249
 6.03150947 5.7927342  4.96535479 3.61844956]","[ 7.31791158  7.42966133  7.80178613  5.72508012  6.55187495  6.24300739
  6.30185799  8.52279897  5.95067222  9.83166216  7.51519183  9.51103967
  6.61745498  9.3601379   7.29416778  8.47146895  7.13212945 10.37304661
  5.92938676  8.08243199  4.99893079  6.73646448  6.69990347  7.08360429
  7.49557684  6.82255353  6.89459347  7.52373736  8.48244502  7.76681438
  5.65449994  5.81634675  6.50389194  7.46241543  6.40771514  6.64886092
  6.7650254   6.44642032  5.61576995  5.51138962]"
242,sub_0071,Intero,8.71,-5.152,2,"[-3.14184015 -2.85828147 -5.02595567 -4.97147333 -4.88095404 -6.44741436
 -7.0077693  -5.33238688 -4.97197685 -4.87836608 -7.15074747 -6.34593825
 -5.94500533 -3.21868598 -6.77381996 -3.56940177 -1.20200429 -0.88086002
 -6.64107261 -1.57481056 -6.49834741 -4.01828789 -3.56118816 -6.01141258
 -5.6437178  -5.54936888 -2.19609908 -2.13513673 -5.26396317 -5.99796633
 -5.69372767 -5.25489477 -6.42588786 -6.5352196  -3.87453898 -4.24868316
 -6.47202996 -8.07384888 -5.09874659 -5.95250028]","[ 6.88383563  6.27741686  6.74400327  6.48078371 10.48140603 12.04942374
  6.51566726  5.99910756 10.1187206   6.73531237  7.87417544  7.80392107
  8.01442103  9.11904444  8.33180699  6.49121288  6.62964822  6.31970734
  7.57495257  8.07869837  8.19155259  7.41315113  8.53622466 12.01445016
  6.93377057  7.26168306  6.86642942  6.43501143  6.56016358  9.1192205
  6.37235028  6.00468419  5.77361968  6.70419493  7.88644906  6.49035272
 10.99682857 10.94916112 11.30363876  6.82762235]"
243,sub_0072,Intero,9.425,-21.111,2,"[-24.77940522 -16.8405597  -20.4601478  -21.93821836 -19.45288436
 -21.73687176 -21.66547127 -19.5662231  -19.1252683  -19.1423266
 -18.89717477 -18.59658924 -18.56341359 -17.98475331 -18.32017571
 -17.52774328 -17.36184686 -18.77504851 -18.26750486 -18.41206532
 -19.38164209 -22.5645877  -23.25762125 -19.52475524 -21.8438119
 -23.7244704  -18.18110497 -23.16113068 -22.40431572 -22.01882129
 -22.15167756 -22.06757479 -19.62506278 -22.19003275 -21.35093871
 -23.11327354 -22.61078625 -19.62423491 -22.92183509 -20.91882519]","[ 7.93378929  9.64411117 11.4058693  14.2039255   6.63881894  7.16035895
  9.76972008 10.69372207  8.28768065  8.22006624  7.05825068  8.64400711
  9.05022824 10.69324961 12.38432374 11.30699561 11.54509798  8.47482483
 10.3713751  10.74655597 10.08342109  8.2459369   9.36930981  9.62227718
  8.08182446  8.02305179  8.2459704  12.05043528  9.37642199 12.27442038
  9.30813214  7.66845018  7.49981212  8.54636616  7.52026345  7.43640747
  6.96219965  7.48292145  9.00491745  7.74795962]"
244,sub_0073,Intero,6.249,-10.517,2,"[-10.23218733  -9.4700527   -9.84810987 -10.99053941 -11.26281283
 -10.65616302 -11.29222797 -10.42557748  -9.82636341 -12.35381771
 -11.56294986 -11.26563099  -9.56462927 -10.03147051 -11.51078942
 -10.5207577  -12.44401069 -12.5975724  -12.00857015 -13.56632488
  -9.7037482   -9.7037482  -10.54367763 -11.3178663  -11.01762512
  -9.51853817  -9.19922918  -9.72692509  -8.64961537 -10.09531387
  -8.47246302 -11.02871819 -10.76155271 -10.5316197  -12.23042882
 -13.25771201 -12.3140776  -10.41601679 -10.64311986 -10.70553869]","[ 3.92249505  6.19098531  5.79364387  4.97834603  7.6315968   8.53925937
  5.25402366  4.890893    6.02537713  5.03341477  4.57389783  4.66322691
  7.98423633  7.96811061  4.7766324   4.69085781  7.79681016  7.53097976
  7.46643596 10.24504031  6.02967706  6.02967706  5.68293647  5.78242479
  4.65339831  7.0997511   6.29100998  5.76362316  7.1762356   7.19899762
  8.92589812  6.78576455  4.79881773  5.00438262  5.77406781  5.04484962
  5.44600252  6.49989612  5.30186651  6.29215044]"
245,sub_0074,Intero,20.733,-9.883,2,"[ -9.91317358  -8.38824448  -9.9374402  -13.82090836  -4.61808147
 -15.23909865 -19.03938795 -22.26581478 -21.90781259 -21.18553696
 -11.6726034  -14.38958665 -13.39348321 -15.02743128  -7.53991034
 -10.93351541  -9.86768635  -6.13180446 -14.19388353 -15.51675704
  -1.90258187  -3.35339119  -7.47562355 -10.89554212  -4.99070558
  -8.04843426  -9.81873421  -7.55904984  -7.36167241  -9.61723828
 -10.4656897  -16.70252132  -8.86597096  -8.07122526  -6.10349325
 -12.4020167  -12.84727374 -11.98621064  -5.05903831  -7.76539253]","[21.85158828 17.77808951 17.13737434 24.61699056 15.06776241 22.48705498
 24.91024509 30.25030413 22.92191185 24.41814815 25.04210702 23.03541087
 15.88580126 23.21937653 15.7694646  23.21228326 18.24993072 24.65971617
 19.23077159 22.84250261 22.93730497 25.45311473 20.5609542  19.12912476
 15.19233772 13.48519676 18.70599701 17.7412808  16.94553471 18.3932736
 24.84860873 23.24744285 25.49786735 18.78078429 17.50988191 16.88626667
 17.35198381 17.79460414 21.88922235 18.37332638]"
246,sub_0076,Intero,10.549,-14.835,2,"[-19.23534213 -15.86987866 -14.95394491 -17.41808192 -15.70449598
 -13.75150535 -15.32608941 -15.32608941 -15.92589566 -15.92641634
 -14.77708075 -15.85725908 -14.76110805 -14.38480032 -13.55895633
 -16.28400773 -15.44109609 -15.68740311 -16.18381433 -13.18533858
 -17.43521101 -14.50263833 -13.37601158 -12.95147326 -16.39960046
 -16.24210404 -14.24817199 -13.36779048 -15.17933609 -15.26485416
 -11.76782138 -19.06309492 -18.12547014 -14.20822411 -14.72141914
 -11.95208938 -11.67882233 -17.07018576 -12.53369641 -12.50959527]","[ 7.99274301 11.68865034  9.64091048 11.4813096   8.40556861  9.99936817
 11.89352924 11.89352924  7.13956252  7.4662863  10.38493525 10.40342139
  9.99570013  9.25048242  8.99477002 10.61543398 15.87472972 13.44976313
 10.49797946 10.38800715  9.03951947  9.38267592 11.64465398 10.78837928
  8.23569411  7.94117705  8.89600131 11.91913766  7.8666701   9.50889742
 10.22825352  7.29538948  8.11924663 17.00857417 18.13239829 17.25292454
 14.50641874  7.21191339 11.49222667 11.374464  ]"
247,sub_0078,Intero,6.433,13.212,2,"[11.1248585  12.66784316 14.63106896 14.06617124 14.36575826 16.56821498
 16.56821498 13.57376921 13.10193046 13.7477429  12.63352954 12.84455711
 13.50257668 13.70288432 11.37859688 11.99077527  8.89097872 16.15740648
 13.67660168 12.46955038 13.51630237 14.72118628 13.5772932  13.88542898
 16.92221962 15.21102139 12.91646569 12.91646569 10.40291775 13.53826372
 14.38864636 13.56152837 11.35011188 11.55076738 10.51959851 15.78840962
 13.97972759 11.37844925 14.420974   14.16261221]","[ 4.31249966  3.45893029  4.69439717  4.30691089  8.29047628  5.935848
  5.935848    5.24004925  5.12668446  4.62655316  5.61776362  6.57473831
  4.10163237  5.18545445  6.94732992  9.91047926  8.00542811  7.64222873
  9.10708434  6.03605665  3.98392086  9.40766825  6.75124152  7.26509136
  7.5039209   9.00917378  6.05555176  6.05555176  7.55454723  5.11283427
 11.31469629  4.13746    11.70926023 11.4191259   9.38506811  4.48633125
  5.53982071  8.55225554  4.57231333  4.68222864]"
248,sub_0079,Intero,10.764,-22.746,2,"[-18.76865533 -23.25634911 -22.24750663 -24.44266989 -23.70117041
 -20.06347357 -21.58614122 -22.83886567 -23.31757904 -24.04312358
 -20.66762164 -22.2708889  -22.08456377 -22.04275514 -22.7432528
 -24.33384945 -21.3488611  -22.09207862 -21.41928494 -19.93350501
 -23.26242455 -23.41798287 -17.41827884 -26.23197114 -25.80385678
 -22.88018125 -21.19964527 -23.16411945 -23.9734059  -23.15242121
 -23.46740787 -24.82553917 -20.48169746 -21.57438685 -21.99399106
 -24.26308214 -22.3483528  -24.73646427 -22.69841361 -25.31409605]","[10.9952763   9.93074101 10.09879794 11.37560575  9.94890274  8.7127763
  7.95465204  6.7915013   9.75156902 10.97495329 11.83314351 10.3616975
  8.66315001  8.58476419 11.50544979 10.95976156  9.88312559 15.30584897
 15.00460086 15.39841768 10.14969381  9.54799964 18.07546311  8.01035895
 13.0010534   8.48493019  9.12562729  8.66962923 10.71562366 11.46020875
 10.65736502 10.84327055  7.77773291  7.82283911 11.29204892  7.74042678
  8.72880314  9.95046606 13.82335353 11.25509825]"
249,sub_0080,Intero,7.648,-5.014,2,"[ -4.37886234  -4.89183123  -7.3852438   -8.53777752  -6.24612713
  -5.46616679  -2.94384186  -4.17385919  -8.92777455  -3.39432373
  -4.75243448  -5.39484497  -5.00294406  -6.08982344  -6.86996608
  -6.92050022  -3.1374055   -4.92867318  -4.31940084  -4.2492758
  -5.76298924  -9.05270013 -10.18148542  -9.25747077  -0.96601025
  -6.52422072  -2.54906904  -8.33378698  -8.16431527  -3.55669131
  -5.97297564  -5.31302906  -4.19758829  -4.93927514  -5.07708471
  -4.6623127   -6.01672792  -4.45240799  -5.01904716  -4.56247064]","[ 8.47321848  5.85579407  6.81894686 13.3201183  10.00830146  3.96220584
 12.56029686  9.47847986  7.86239609  8.07459885  7.8070052   8.67030825
  8.64950716  6.42378309  6.505419    6.14532207  7.03420204  5.4716595
  7.5136112   6.21971156 10.31667252  6.96424737  7.06442603  7.76461491
  6.91613271 10.02011816  9.25366199  7.35344572  7.08602274  6.27025024
 12.24967572  8.82903761  6.29085947  5.85754253  8.05952409  6.08523733
  5.99023665  6.56406909  6.32153512  7.63165109]"
250,sub_0081,Intero,9.576,-21.247,2,"[-22.7639743  -20.11754067 -21.02266802 -18.95728124 -22.91896844
 -21.01407757 -21.17345644 -23.77736342 -22.67139757 -20.44734189
 -18.81461892 -22.30429748 -21.1681737  -19.4462876  -19.25436672
 -21.48221371 -21.74898537 -22.81415483 -23.46528478 -21.15133874
 -23.92926404 -23.70474365 -20.85895287 -18.95268489 -23.03568285
 -24.54461598 -20.76909677 -22.09760113 -23.58554139 -21.83659049
 -22.94430944 -22.79965687 -18.53203453 -18.41106579 -17.92839211
 -17.41667905 -21.93469603 -22.69231356 -21.27508857 -23.48952148]","[10.94598039  9.6579611  11.15074046  7.36529664  8.52279964 11.21552822
 11.01317616  9.28135046  8.11937016  7.42027178  6.53365612  8.87235126
  9.01567734 10.00276364 10.3479121   9.76449022 11.93889887  7.60578807
  7.82870423 13.95440903 11.41083963 10.30392998  9.97538542 11.01100304
  7.35343776 11.16052092  8.10185722  7.53034789  8.11829431  7.62950813
 12.19364004  8.13159075 10.05983358 13.30906752 11.96809637 12.43884162
 10.25071367  7.39929547 12.8971148  15.86674139]"
251,sub_0082,Intero,11.884,14.357,2,"[16.22313487 14.58700131 14.88480452 13.27359663 15.21828461 14.75550695
 14.68042935 13.12710783 11.26519552 15.20700529 19.31793742 19.99029169
 20.31518235 13.22182911 10.31877836 13.37417876 13.24496274 13.43181698
 14.07519731 12.2288323  13.11599805 16.47835415 13.27357157 15.86657369
 15.80344971 15.31145729 13.28281613 14.01505378 16.13771814 15.44544803
 15.7277714  17.73801253 14.84563935 13.41489922 18.25772865 18.14306263
  9.87277784 20.63838092 11.04508259 15.39529009]","[15.28193766 13.81884281 13.77341495 13.90690011 10.90678885 10.55242775
 10.53622478 11.14391826 10.00358229 14.17989078  9.56793397  8.9307827
  8.75944995 11.33363107 16.43717768 11.89305078 10.69831521 10.61341825
 10.8171467   8.65534616 11.32546526 11.66072044 11.32476521 11.2161453
 12.7018187  12.46816995 10.07252504  9.38438558 12.33785361 10.24965571
 12.35093054 15.36288418  8.97551889 14.03752208 10.40724156 10.6128624
 10.85552677 10.98727087 14.17991516 11.80964439]"
252,sub_0083,Intero,9.492,-15.709,2,"[-14.57715348 -14.57932885 -15.84512056 -15.40777831 -15.50731627
 -15.44568508 -17.55181203 -14.83755117 -15.01223162 -17.03395395
 -15.53665095 -15.60542515 -15.54635572 -15.13704866 -14.2542842
 -17.9326733  -13.51933891 -14.36013166 -14.0346137  -14.2232135
 -10.73227533 -16.44594957 -16.49873748 -15.65244127 -14.8981989
 -11.82720005 -15.99209863 -15.27915702 -17.47641287 -16.13531297
 -17.03112515 -16.34423332 -16.76094415 -15.34350238 -15.57255294
 -15.67696082 -16.30491583 -15.65325485 -15.52298211 -16.61913264]","[ 6.2735552   9.36721843  8.47254021  9.5188361  11.38756551 10.92598811
  6.21015321  7.70887321  7.37237663 13.40901085  9.93011155  8.36178471
  7.70044846 10.89237481  8.01591692  6.87382822  8.59839874  7.51059458
 12.44418772  8.99171377 13.96581701 13.00938891  8.77602841  9.00598571
  9.40189688 10.58696698  7.70229196  7.88783318  7.99519465  7.79766079
  8.91463025  8.45752337  7.27058531  6.20866423  9.38708101  8.25224656
  9.84962665 10.65498666  6.99461031  9.07458985]"
